id,tracker,created_at,campaign_name,creative_name,adgroup_name,label,device_name,app_version,activity_kind,event_name,adid,user_id,country
511,gxel3d1,2018-02-02 05:46:31,organic,install_app_section,website,visitor_id_66b26f6657001a56,"iPhone 7,12.3.1",1.0.0,click,,3eaaeb76d7d86c2015439984813d0f73,,id
512,gxel3d1,2018-02-02 06:01:31,organic,install_app_section,website,visitor_id_66b26f6657001a56,"iPhone 7,12.3.1",1.0.0,install,,3eaaeb76d7d86c2015439984813d0f73,,id
513,gxel3d1,2018-02-02 06:16:56,organic,install_app_section,website,visitor_id_66b26f6657001a56,"iPhone 7,12.3.1",1.0.0,event,signup,3eaaeb76d7d86c2015439984813d0f73,6050,id
514,gxel3d1,2018-02-17 18:28:02,organic,install_app_section,website,visitor_id_6e3bb3b0f8568c2c,"iPhone 8,12.2.0",1.0.0,click,,7012456cb2de45ee5e9fd7294f9d058a,,br
515,gxel3d1,2018-02-17 18:33:02,organic,install_app_section,website,visitor_id_6e3bb3b0f8568c2c,"iPhone 8,12.2.0",1.0.0,install,,7012456cb2de45ee5e9fd7294f9d058a,,br
516,gxel3d1,2018-02-17 18:50:41,organic,install_app_section,website,visitor_id_6e3bb3b0f8568c2c,"iPhone 8,12.2.0",1.0.0,event,signup,7012456cb2de45ee5e9fd7294f9d058a,6051,br
517,gxel3d1,2018-02-03 20:37:38,organic,install_app_section,website,visitor_id_54dde389ff94d135,"iPhone X,12.1.4",1.0.0,click,,dc66cb6724e82335dd37a13c6f39a50f,,us
518,gxel3d1,2018-02-03 20:46:38,organic,install_app_section,website,visitor_id_54dde389ff94d135,"iPhone X,12.1.4",1.0.0,install,,dc66cb6724e82335dd37a13c6f39a50f,,us
520,gxel3d1,2018-02-10 01:01:17,organic,install_app_section,website,visitor_id_f17e653ca61813ec,"iPhone 8,12.3.1",1.0.0,click,,179025bdd509fe1d2bc950b82d48f449,,us
521,gxel3d1,2018-02-10 01:11:17,organic,install_app_section,website,visitor_id_f17e653ca61813ec,"iPhone 8,12.3.1",1.0.0,install,,179025bdd509fe1d2bc950b82d48f449,,us
522,gxel3d1,2018-02-10 01:22:16,organic,install_app_section,website,visitor_id_f17e653ca61813ec,"iPhone 8,12.3.1",1.0.0,event,signup,179025bdd509fe1d2bc950b82d48f449,6053,us
523,gxel3d1,2018-02-27 05:24:52,organic,install_app_section,website,visitor_id_63cec03e2296c9c0,"iPhone 6s,12.1.2",1.0.0,click,,a5c1918bd831a4dd5f9ae3c971e13ecb,,us
524,gxel3d1,2018-02-27 05:38:52,organic,install_app_section,website,visitor_id_63cec03e2296c9c0,"iPhone 6s,12.1.2",1.0.0,install,,a5c1918bd831a4dd5f9ae3c971e13ecb,,us
525,gxel3d1,2018-02-27 05:56:13,organic,install_app_section,website,visitor_id_63cec03e2296c9c0,"iPhone 6s,12.1.2",1.0.0,event,signup,a5c1918bd831a4dd5f9ae3c971e13ecb,6054,us
526,gxel3d1,2018-02-28 18:48:03,organic,install_app_section,website,visitor_id_88af5d058a4d0f9d,"iPhone 7,12.3.1",1.0.0,click,,6b49ac2656b330d9885bd7ea3604d97e,,in
527,gxel3d1,2018-02-28 18:53:03,organic,install_app_section,website,visitor_id_88af5d058a4d0f9d,"iPhone 7,12.3.1",1.0.0,install,,6b49ac2656b330d9885bd7ea3604d97e,,in
528,gxel3d1,2018-02-28 19:10:49,organic,install_app_section,website,visitor_id_88af5d058a4d0f9d,"iPhone 7,12.3.1",1.0.0,event,signup,6b49ac2656b330d9885bd7ea3604d97e,6055,in
529,gxel3d1,2018-02-01 06:16:50,organic,install_app_section,website,visitor_id_7792f7df89e9a908,"iPhone XS Max,12.3.1",1.0.0,click,,cccc587d0289a67830ad1a702f8ff819,,us
530,gxel3d1,2018-02-01 06:32:50,organic,install_app_section,website,visitor_id_7792f7df89e9a908,"iPhone XS Max,12.3.1",1.0.0,install,,cccc587d0289a67830ad1a702f8ff819,,us
531,gxel3d1,2018-02-01 06:49:21,organic,install_app_section,website,visitor_id_7792f7df89e9a908,"iPhone XS Max,12.3.1",1.0.0,event,signup,cccc587d0289a67830ad1a702f8ff819,6056,us
532,gxel3d1,2018-02-14 00:14:22,organic,install_app_section,website,visitor_id_8bffaf1f9c540eb4,"iPhone 6s,12.1.2",1.0.0,click,,907dd8169d353d0b966e074fc1de651d,,in
533,gxel3d1,2018-02-14 00:20:22,organic,install_app_section,website,visitor_id_8bffaf1f9c540eb4,"iPhone 6s,12.1.2",1.0.0,install,,907dd8169d353d0b966e074fc1de651d,,in
534,gxel3d1,2018-02-14 00:35:05,organic,install_app_section,website,visitor_id_8bffaf1f9c540eb4,"iPhone 6s,12.1.2",1.0.0,event,signup,907dd8169d353d0b966e074fc1de651d,6057,in
535,gxel3d1,2018-02-06 03:24:13,organic,install_app_section,website,visitor_id_40b05d30e932ffb4,"iPhone 7,12.1.0",1.0.0,click,,f77c1c0b7e178db3bb4f4c7ef09beae0,,vn
536,gxel3d1,2018-02-06 03:31:13,organic,install_app_section,website,visitor_id_40b05d30e932ffb4,"iPhone 7,12.1.0",1.0.0,install,,f77c1c0b7e178db3bb4f4c7ef09beae0,,vn
537,gxel3d1,2018-02-06 03:48:19,organic,install_app_section,website,visitor_id_40b05d30e932ffb4,"iPhone 7,12.1.0",1.0.0,event,signup,f77c1c0b7e178db3bb4f4c7ef09beae0,6058,vn
538,gxel3d1,2018-02-27 13:22:08,organic,appstore_hero_badge,website,visitor_id_397e7adf21db7b51,"iPhone 8,12.3.1",1.0.0,click,,a044637deb6d40f379d91da17a2d74bc,,in
539,gxel3d1,2018-02-27 13:31:08,organic,appstore_hero_badge,website,visitor_id_397e7adf21db7b51,"iPhone 8,12.3.1",1.0.0,install,,a044637deb6d40f379d91da17a2d74bc,,in
541,gxel3d1,2018-02-16 03:19:39,organic,install_app_section,website,visitor_id_c32247d45e09df76,"iPhone 7 Plus,12.2.0",1.0.0,click,,4ad28bd24f99b6c97920f2e95a655121,,us
542,gxel3d1,2018-02-16 03:30:39,organic,install_app_section,website,visitor_id_c32247d45e09df76,"iPhone 7 Plus,12.2.0",1.0.0,install,,4ad28bd24f99b6c97920f2e95a655121,,us
543,gxel3d1,2018-02-16 03:50:14,organic,install_app_section,website,visitor_id_c32247d45e09df76,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,4ad28bd24f99b6c97920f2e95a655121,6060,us
544,gxel3d1,2018-02-14 04:14:42,organic,install_app_section,website,visitor_id_297c507f157144e5,"iPhone 7,12.0.1",1.0.0,click,,ad639e7f4e4cc401a58c5d497ab9dc1e,,vn
545,gxel3d1,2018-02-14 04:26:42,organic,install_app_section,website,visitor_id_297c507f157144e5,"iPhone 7,12.0.1",1.0.0,install,,ad639e7f4e4cc401a58c5d497ab9dc1e,,vn
547,gxel3d1,2018-02-05 05:53:51,organic,appstore_hero_badge,website,visitor_id_9af49bcd6c316885,"iPhone 7,12.1.4",1.0.0,click,,7adadad6511cc36ef44078f2e09d8397,,br
550,gxel3d1,2018-02-08 06:00:57,organic,appstore_hero_badge,website,visitor_id_3734366871c4cfa7,"iPhone 7 Plus,12.3.1",1.0.0,click,,f91a8b18e9a8b82b53c0d0c1fffb3de5,,vn
551,gxel3d1,2018-02-08 06:12:57,organic,appstore_hero_badge,website,visitor_id_3734366871c4cfa7,"iPhone 7 Plus,12.3.1",1.0.0,install,,f91a8b18e9a8b82b53c0d0c1fffb3de5,,vn
552,gxel3d1,2018-02-08 06:32:41,organic,appstore_hero_badge,website,visitor_id_3734366871c4cfa7,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,f91a8b18e9a8b82b53c0d0c1fffb3de5,6063,vn
553,gxel3d1,2018-02-26 17:40:19,organic,install_app_section,website,visitor_id_6bcca0eb98de45ee,"iPhone 7,12.3.1",1.0.0,click,,cd3a4ac23375a51119c7664f92b59fd5,,us
554,gxel3d1,2018-02-26 17:48:19,organic,install_app_section,website,visitor_id_6bcca0eb98de45ee,"iPhone 7,12.3.1",1.0.0,install,,cd3a4ac23375a51119c7664f92b59fd5,,us
555,gxel3d1,2018-02-26 18:05:36,organic,install_app_section,website,visitor_id_6bcca0eb98de45ee,"iPhone 7,12.3.1",1.0.0,event,signup,cd3a4ac23375a51119c7664f92b59fd5,6064,us
556,gxel3d1,2018-02-27 02:14:15,organic,install_app_section,website,visitor_id_5da123bbaaa8a2a0,"iPhone 7,12.1.4",1.0.0,click,,5ab257569b6304253fedbfad3b7b8ff0,,in
557,gxel3d1,2018-02-27 02:17:15,organic,install_app_section,website,visitor_id_5da123bbaaa8a2a0,"iPhone 7,12.1.4",1.0.0,install,,5ab257569b6304253fedbfad3b7b8ff0,,in
558,gxel3d1,2018-02-27 02:38:01,organic,install_app_section,website,visitor_id_5da123bbaaa8a2a0,"iPhone 7,12.1.4",1.0.0,event,signup,5ab257569b6304253fedbfad3b7b8ff0,6065,in
559,gxel3d1,2018-02-24 21:21:55,organic,appstore_footer_badge,website,visitor_id_267ea2ab7939dc9d,"iPhone 6s,12.1.2",1.0.0,click,,3e40f5f0b48029e95b2d4b7f5b5cc16e,,jp
560,gxel3d1,2018-02-24 21:40:55,organic,appstore_footer_badge,website,visitor_id_267ea2ab7939dc9d,"iPhone 6s,12.1.2",1.0.0,install,,3e40f5f0b48029e95b2d4b7f5b5cc16e,,jp
562,gxel3d1,2018-02-02 17:50:33,organic,install_app_section,website,visitor_id_d41bd85272e9930d,"iPhone XS,12.3.1",1.0.0,click,,da2e8c3a4a511adc6a107cfec51c3cc3,,us
563,gxel3d1,2018-02-02 18:03:33,organic,install_app_section,website,visitor_id_d41bd85272e9930d,"iPhone XS,12.3.1",1.0.0,install,,da2e8c3a4a511adc6a107cfec51c3cc3,,us
564,gxel3d1,2018-02-02 18:19:31,organic,install_app_section,website,visitor_id_d41bd85272e9930d,"iPhone XS,12.3.1",1.0.0,event,signup,da2e8c3a4a511adc6a107cfec51c3cc3,6067,us
565,gxel3d1,2018-02-17 14:05:07,organic,install_app_section,website,visitor_id_74bd52bdb0daa3fd,"iPhone X,12.1.0",1.0.0,click,,e6423c035c6083ba1423e401ea75ced6,,jp
566,gxel3d1,2018-02-17 14:16:07,organic,install_app_section,website,visitor_id_74bd52bdb0daa3fd,"iPhone X,12.1.0",1.0.0,install,,e6423c035c6083ba1423e401ea75ced6,,jp
567,gxel3d1,2018-02-17 14:36:39,organic,install_app_section,website,visitor_id_74bd52bdb0daa3fd,"iPhone X,12.1.0",1.0.0,event,signup,e6423c035c6083ba1423e401ea75ced6,6068,jp
568,gxel3d1,2018-02-27 16:34:46,organic,install_app_section,website,visitor_id_70e61b2601988cb7,"iPhone 7,12.3.1",1.0.0,click,,f8fdf8e42dbc98d311451f8cc3239664,,br
569,gxel3d1,2018-02-27 16:44:46,organic,install_app_section,website,visitor_id_70e61b2601988cb7,"iPhone 7,12.3.1",1.0.0,install,,f8fdf8e42dbc98d311451f8cc3239664,,br
570,gxel3d1,2018-02-27 17:05:10,organic,install_app_section,website,visitor_id_70e61b2601988cb7,"iPhone 7,12.3.1",1.0.0,event,signup,f8fdf8e42dbc98d311451f8cc3239664,6069,br
571,gxel3d1,2018-02-23 06:49:21,organic,install_app_section,website,visitor_id_eef5836f8ea01e38,"iPhone XS,12.3.1",1.0.0,click,,628edba007f358c8262a62c59cdb2860,,in
572,gxel3d1,2018-02-23 06:55:21,organic,install_app_section,website,visitor_id_eef5836f8ea01e38,"iPhone XS,12.3.1",1.0.0,install,,628edba007f358c8262a62c59cdb2860,,in
573,gxel3d1,2018-02-23 07:13:54,organic,install_app_section,website,visitor_id_eef5836f8ea01e38,"iPhone XS,12.3.1",1.0.0,event,signup,628edba007f358c8262a62c59cdb2860,6070,in
574,gxel3d1,2018-02-15 07:46:39,organic,appstore_footer_badge,website,visitor_id_b9cd96ba060f7ae1,"iPhone XS Max,12.3.1",1.0.0,click,,a4aafbccfcbcbd06c01f8db60778e525,,us
575,gxel3d1,2018-02-15 08:01:39,organic,appstore_footer_badge,website,visitor_id_b9cd96ba060f7ae1,"iPhone XS Max,12.3.1",1.0.0,install,,a4aafbccfcbcbd06c01f8db60778e525,,us
577,gxel3d1,2018-02-28 21:36:54,organic,appstore_footer_badge,website,visitor_id_98f379d724f08fe9,"iPhone XS,12.3.1",1.0.0,click,,9d818033938ccad3b4d98798a3c0398f,,in
578,gxel3d1,2018-02-28 21:44:54,organic,appstore_footer_badge,website,visitor_id_98f379d724f08fe9,"iPhone XS,12.3.1",1.0.0,install,,9d818033938ccad3b4d98798a3c0398f,,in
579,gxel3d1,2018-02-28 22:06:47,organic,appstore_footer_badge,website,visitor_id_98f379d724f08fe9,"iPhone XS,12.3.1",1.0.0,event,signup,9d818033938ccad3b4d98798a3c0398f,6072,in
580,gxel3d1,2018-02-11 07:26:19,organic,install_app_section,website,visitor_id_a96656f8b9aecb3d,"iPhone 7 Plus,12.2.0",1.0.0,click,,8b51fba2c9114a35d4d86c8f70e2a97f,,kr
581,gxel3d1,2018-02-11 07:38:19,organic,install_app_section,website,visitor_id_a96656f8b9aecb3d,"iPhone 7 Plus,12.2.0",1.0.0,install,,8b51fba2c9114a35d4d86c8f70e2a97f,,kr
582,gxel3d1,2018-02-11 07:50:00,organic,install_app_section,website,visitor_id_a96656f8b9aecb3d,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,8b51fba2c9114a35d4d86c8f70e2a97f,6073,kr
583,gxel3d1,2018-02-23 20:16:53,organic,install_app_section,website,visitor_id_1065538afd6fbd75,"iPhone 7,12.3.1",1.0.0,click,,61a9ef882bf95c9a706974a94981ba8c,,tr
584,gxel3d1,2018-02-23 20:35:53,organic,install_app_section,website,visitor_id_1065538afd6fbd75,"iPhone 7,12.3.1",1.0.0,install,,61a9ef882bf95c9a706974a94981ba8c,,tr
585,gxel3d1,2018-02-23 20:50:13,organic,install_app_section,website,visitor_id_1065538afd6fbd75,"iPhone 7,12.3.1",1.0.0,event,signup,61a9ef882bf95c9a706974a94981ba8c,6074,tr
586,gxel3d1,2018-02-12 16:46:43,organic,install_app_section,website,visitor_id_465952712ad6198f,"iPhone 6s,12.1.0",1.0.0,click,,4cf1b76d76efe86ff9c7ba9d42253c86,,us
587,gxel3d1,2018-02-12 16:51:43,organic,install_app_section,website,visitor_id_465952712ad6198f,"iPhone 6s,12.1.0",1.0.0,install,,4cf1b76d76efe86ff9c7ba9d42253c86,,us
589,gxel3d1,2018-02-23 07:52:59,organic,install_app_section,website,visitor_id_88bad476d449d752,"iPhone 8,12.3.1",1.0.0,click,,33203b5b1682dc7e497c527a6b846b33,,us
592,gxel3d1,2018-02-28 00:59:38,organic,install_app_section,website,visitor_id_bd38e3863ff8222a,"iPhone 7 Plus,12.1.0",1.0.0,click,,18e2b2a1ff5b8c59a506fdc3974cc0fb,,us
593,gxel3d1,2018-02-28 01:16:38,organic,install_app_section,website,visitor_id_bd38e3863ff8222a,"iPhone 7 Plus,12.1.0",1.0.0,install,,18e2b2a1ff5b8c59a506fdc3974cc0fb,,us
595,gxel3d1,2018-02-14 12:13:13,organic,appstore_footer_badge,website,visitor_id_cd5f78bbb2644844,"iPhone XS Max,12.3.1",1.0.0,click,,ac10358923a3f21370458b979a46e488,,id
596,gxel3d1,2018-02-14 12:28:13,organic,appstore_footer_badge,website,visitor_id_cd5f78bbb2644844,"iPhone XS Max,12.3.1",1.0.0,install,,ac10358923a3f21370458b979a46e488,,id
597,gxel3d1,2018-02-14 12:43:17,organic,appstore_footer_badge,website,visitor_id_cd5f78bbb2644844,"iPhone XS Max,12.3.1",1.0.0,event,signup,ac10358923a3f21370458b979a46e488,6078,id
598,gxel3d1,2018-02-13 13:15:53,organic,appstore_footer_badge,website,visitor_id_58550555cd2e2e0b,"iPhone 7,12.1.4",1.0.0,click,,f285d8c875a2f321e62fcfaa3378a834,,in
599,gxel3d1,2018-02-13 13:30:53,organic,appstore_footer_badge,website,visitor_id_58550555cd2e2e0b,"iPhone 7,12.1.4",1.0.0,install,,f285d8c875a2f321e62fcfaa3378a834,,in
600,gxel3d1,2018-02-13 13:45:10,organic,appstore_footer_badge,website,visitor_id_58550555cd2e2e0b,"iPhone 7,12.1.4",1.0.0,event,signup,f285d8c875a2f321e62fcfaa3378a834,6079,in
601,gxel3d1,2018-02-09 11:18:27,organic,install_app_section,website,visitor_id_a620c6ede6c4d211,"iPhone 7 Plus,12.3.1",1.0.0,click,,7c4055f5e35ba4c56ac49442ee82f1a3,,id
602,gxel3d1,2018-02-09 11:28:27,organic,install_app_section,website,visitor_id_a620c6ede6c4d211,"iPhone 7 Plus,12.3.1",1.0.0,install,,7c4055f5e35ba4c56ac49442ee82f1a3,,id
603,gxel3d1,2018-02-09 11:45:38,organic,install_app_section,website,visitor_id_a620c6ede6c4d211,"iPhone 7 Plus,12.3.1",1.0.0,event,signup,7c4055f5e35ba4c56ac49442ee82f1a3,6080,id
604,gxel3d1,2018-02-03 17:13:42,organic,install_app_section,website,visitor_id_c10d58383197d1b6,"iPhone 7,12.3.1",1.0.0,click,,d3c9a6151edea9a70d79e23834f3be8b,,tr
605,gxel3d1,2018-02-03 17:24:42,organic,install_app_section,website,visitor_id_c10d58383197d1b6,"iPhone 7,12.3.1",1.0.0,install,,d3c9a6151edea9a70d79e23834f3be8b,,tr
606,gxel3d1,2018-02-03 17:45:23,organic,install_app_section,website,visitor_id_c10d58383197d1b6,"iPhone 7,12.3.1",1.0.0,event,signup,d3c9a6151edea9a70d79e23834f3be8b,6081,tr
607,gxel3d1,2018-02-03 06:20:29,organic,install_app_section,website,visitor_id_ed1befe652de3b29,"iPhone 7,12.3.1",1.0.0,click,,df598d29401414a389d7ef4e6ecbd97c,,id
608,gxel3d1,2018-02-03 06:39:29,organic,install_app_section,website,visitor_id_ed1befe652de3b29,"iPhone 7,12.3.1",1.0.0,install,,df598d29401414a389d7ef4e6ecbd97c,,id
609,gxel3d1,2018-02-03 06:54:41,organic,install_app_section,website,visitor_id_ed1befe652de3b29,"iPhone 7,12.3.1",1.0.0,event,signup,df598d29401414a389d7ef4e6ecbd97c,6082,id
610,gxel3d1,2018-02-22 03:58:59,organic,appstore_footer_badge,website,visitor_id_84fa6d641d8a0fc2,"iPhone 7 Plus,12.2.0",1.0.0,click,,7d5770900230050e28a1187980da0353,,tr
611,gxel3d1,2018-02-22 04:10:59,organic,appstore_footer_badge,website,visitor_id_84fa6d641d8a0fc2,"iPhone 7 Plus,12.2.0",1.0.0,install,,7d5770900230050e28a1187980da0353,,tr
612,gxel3d1,2018-02-22 04:23:42,organic,appstore_footer_badge,website,visitor_id_84fa6d641d8a0fc2,"iPhone 7 Plus,12.2.0",1.0.0,event,signup,7d5770900230050e28a1187980da0353,6083,tr
613,gxel3d1,2018-02-26 22:14:06,organic,install_app_section,website,visitor_id_eee207c28c4fe285,"iPhone 7,11.4.1",1.0.0,click,,a1007bcd55cf05f942b329e50293ab81,,jp
614,gxel3d1,2018-02-26 22:25:06,organic,install_app_section,website,visitor_id_eee207c28c4fe285,"iPhone 7,11.4.1",1.0.0,install,,a1007bcd55cf05f942b329e50293ab81,,jp
615,gxel3d1,2018-02-26 22:43:40,organic,install_app_section,website,visitor_id_eee207c28c4fe285,"iPhone 7,11.4.1",1.0.0,event,signup,a1007bcd55cf05f942b329e50293ab81,6084,jp
616,gxel3d1,2018-02-20 10:56:35,organic,install_app_section,website,visitor_id_9aa8a996bd72d618,"iPhone 6s,12.1.2",1.0.0,click,,c6e73969bd974370e9eb68d6b3aaa508,,us
617,gxel3d1,2018-02-20 11:06:35,organic,install_app_section,website,visitor_id_9aa8a996bd72d618,"iPhone 6s,12.1.2",1.0.0,install,,c6e73969bd974370e9eb68d6b3aaa508,,us
619,gxel3d1,2018-02-12 11:11:58,organic,install_app_section,website,visitor_id_a6e1e0b18fdbfadf,"iPhone 7,12.3.1",1.0.0,click,,00f784ad432e9a31a4c29b5a6b85c15b,,br
620,gxel3d1,2018-02-12 11:15:58,organic,install_app_section,website,visitor_id_a6e1e0b18fdbfadf,"iPhone 7,12.3.1",1.0.0,install,,00f784ad432e9a31a4c29b5a6b85c15b,,br
621,gxel3d1,2018-02-12 11:34:48,organic,install_app_section,website,visitor_id_a6e1e0b18fdbfadf,"iPhone 7,12.3.1",1.0.0,event,signup,00f784ad432e9a31a4c29b5a6b85c15b,6086,br
622,gxel3d1,2018-02-08 16:31:00,organic,appstore_footer_badge,website,visitor_id_bf4ac4dfff76f787,"iPhone XS Max,12.3.1",1.0.0,click,,849df405bf38d16fcb7ef5211fb1954e,,us
623,gxel3d1,2018-02-08 16:51:00,organic,appstore_footer_badge,website,visitor_id_bf4ac4dfff76f787,"iPhone XS Max,12.3.1",1.0.0,install,,849df405bf38d16fcb7ef5211fb1954e,,us
624,gxel3d1,2018-02-08 17:03:50,organic,appstore_footer_badge,website,visitor_id_bf4ac4dfff76f787,"iPhone XS Max,12.3.1",1.0.0,event,signup,849df405bf38d16fcb7ef5211fb1954e,6087,us
625,gxel3d1,2018-02-22 14:36:48,organic,install_app_section,website,visitor_id_9536f83dd6ba22c4,"iPhone 7,12.0.1",1.0.0,click,,db556803537d1e5c8697c0ef4e5a57f2,,us
626,gxel3d1,2018-02-22 14:54:48,organic,install_app_section,website,visitor_id_9536f83dd6ba22c4,"iPhone 7,12.0.1",1.0.0,install,,db556803537d1e5c8697c0ef4e5a57f2,,us
627,gxel3d1,2018-02-22 15:08:49,organic,install_app_section,website,visitor_id_9536f83dd6ba22c4,"iPhone 7,12.0.1",1.0.0,event,signup,db556803537d1e5c8697c0ef4e5a57f2,6088,us
628,gxel3d1,2018-02-10 23:10:32,organic,appstore_footer_badge,website,visitor_id_561c95afc6fde26e,"iPhone XS Max,12.3.1",1.0.0,click,,30a629e4ec10dd93a07993e97cd88432,,us
629,gxel3d1,2018-02-10 23:22:32,organic,appstore_footer_badge,website,visitor_id_561c95afc6fde26e,"iPhone XS Max,12.3.1",1.0.0,install,,30a629e4ec10dd93a07993e97cd88432,,us
631,gxel3d1,2018-02-08 21:56:48,organic,install_app_section,website,visitor_id_7fb5ad7f63cedf7c,"iPhone 7,12.0.1",1.0.0,click,,b691559e8b967c81183796d6b1b2d2eb,,in
634,gxel3d1,2018-02-15 14:14:42,organic,appstore_footer_badge,website,visitor_id_982005aa1b9c879d,"iPhone X,12.1.0",1.0.0,click,,0337e141a7c7f298306f0dc005edf0ef,,us
635,gxel3d1,2018-02-15 14:23:42,organic,appstore_footer_badge,website,visitor_id_982005aa1b9c879d,"iPhone X,12.1.0",1.0.0,install,,0337e141a7c7f298306f0dc005edf0ef,,us
636,gxel3d1,2018-02-15 14:40:20,organic,appstore_footer_badge,website,visitor_id_982005aa1b9c879d,"iPhone X,12.1.0",1.0.0,event,signup,0337e141a7c7f298306f0dc005edf0ef,6091,us
637,gxel3d1,2018-02-24 21:15:34,organic,install_app_section,website,visitor_id_4acb62c2357dcfce,"iPhone 6s,12.1.0",1.0.0,click,,228050d7b91a60dc3d97397467c47f52,,id
638,gxel3d1,2018-02-24 21:20:34,organic,install_app_section,website,visitor_id_4acb62c2357dcfce,"iPhone 6s,12.1.0",1.0.0,install,,228050d7b91a60dc3d97397467c47f52,,id
639,gxel3d1,2018-02-24 21:38:51,organic,install_app_section,website,visitor_id_4acb62c2357dcfce,"iPhone 6s,12.1.0",1.0.0,event,signup,228050d7b91a60dc3d97397467c47f52,6092,id
640,gxel3d1,2018-02-04 23:04:27,organic,appstore_footer_badge,website,visitor_id_649a04f368e4f3cc,"iPhone 7 Plus,12.1.0",1.0.0,click,,545b38c67f73a18213127dc6786cd920,,us
641,gxel3d1,2018-02-04 23:17:27,organic,appstore_footer_badge,website,visitor_id_649a04f368e4f3cc,"iPhone 7 Plus,12.1.0",1.0.0,install,,545b38c67f73a18213127dc6786cd920,,us
643,gxel3d1,2018-02-17 00:23:51,organic,appstore_hero_badge,website,visitor_id_a758345282aa84bf,"iPhone 6s,12.1.2",1.0.0,click,,afc1529a933ce491bbfb3cc196447763,,us
644,gxel3d1,2018-02-17 00:36:51,organic,appstore_hero_badge,website,visitor_id_a758345282aa84bf,"iPhone 6s,12.1.2",1.0.0,install,,afc1529a933ce491bbfb3cc196447763,,us
645,gxel3d1,2018-02-17 00:56:10,organic,appstore_hero_badge,website,visitor_id_a758345282aa84bf,"iPhone 6s,12.1.2",1.0.0,event,signup,afc1529a933ce491bbfb3cc196447763,6094,us
646,gxel3d1,2018-02-10 11:03:00,organic,appstore_hero_badge,website,visitor_id_2053cb097e69b010,"iPhone 7,12.1.4",1.0.0,click,,06c2b4956f1a7c42edb019167c51e259,,in
647,gxel3d1,2018-02-10 11:09:00,organic,appstore_hero_badge,website,visitor_id_2053cb097e69b010,"iPhone 7,12.1.4",1.0.0,install,,06c2b4956f1a7c42edb019167c51e259,,in
648,gxel3d1,2018-02-10 11:32:25,organic,appstore_hero_badge,website,visitor_id_2053cb097e69b010,"iPhone 7,12.1.4",1.0.0,event,signup,06c2b4956f1a7c42edb019167c51e259,6095,in
649,gxel3d1,2018-02-10 07:55:10,organic,appstore_hero_badge,website,visitor_id_e8eb18b2b7745f6c,"iPhone 7 Plus,12.1.4",1.0.0,click,,ac5f06112e0babc65e44e9ee0be81677,,vn
650,gxel3d1,2018-02-10 08:03:10,organic,appstore_hero_badge,website,visitor_id_e8eb18b2b7745f6c,"iPhone 7 Plus,12.1.4",1.0.0,install,,ac5f06112e0babc65e44e9ee0be81677,,vn
651,gxel3d1,2018-02-10 08:21:48,organic,appstore_hero_badge,website,visitor_id_e8eb18b2b7745f6c,"iPhone 7 Plus,12.1.4",1.0.0,event,signup,ac5f06112e0babc65e44e9ee0be81677,6096,vn
652,gxel3d1,2018-02-07 17:21:34,organic,install_app_section,website,visitor_id_c31ee6c1a5387d76,"iPhone XS,12.3.1",1.0.0,click,,6718a91309b5a09b6d231a010800ea12,,us
653,gxel3d1,2018-02-07 17:31:34,organic,install_app_section,website,visitor_id_c31ee6c1a5387d76,"iPhone XS,12.3.1",1.0.0,install,,6718a91309b5a09b6d231a010800ea12,,us
654,gxel3d1,2018-02-07 17:50:20,organic,install_app_section,website,visitor_id_c31ee6c1a5387d76,"iPhone XS,12.3.1",1.0.0,event,signup,6718a91309b5a09b6d231a010800ea12,6097,us
655,gxel3d1,2018-02-19 16:13:31,organic,install_app_section,website,visitor_id_ae27e3ea9bec21a9,"iPhone 7 Plus,12.1.0",1.0.0,click,,cb8bc570303b3bbf203fe58889f9ef46,,br
656,gxel3d1,2018-02-19 16:26:31,organic,install_app_section,website,visitor_id_ae27e3ea9bec21a9,"iPhone 7 Plus,12.1.0",1.0.0,install,,cb8bc570303b3bbf203fe58889f9ef46,,br
657,gxel3d1,2018-02-19 16:39:02,organic,install_app_section,website,visitor_id_ae27e3ea9bec21a9,"iPhone 7 Plus,12.1.0",1.0.0,event,signup,cb8bc570303b3bbf203fe58889f9ef46,6098,br
658,gxel3d1,2018-02-26 13:27:24,organic,install_app_section,website,visitor_id_373103e3413aaa4f,"iPhone 7,11.4.1",1.0.0,click,,895543ab5a5f874e2492c7fe6c21d0ca,,mx
659,gxel3d1,2018-02-26 13:43:24,organic,install_app_section,website,visitor_id_373103e3413aaa4f,"iPhone 7,11.4.1",1.0.0,install,,895543ab5a5f874e2492c7fe6c21d0ca,,mx
660,gxel3d1,2018-02-26 13:57:22,organic,install_app_section,website,visitor_id_373103e3413aaa4f,"iPhone 7,11.4.1",1.0.0,event,signup,895543ab5a5f874e2492c7fe6c21d0ca,6099,mx
661,gxel3d1,2018-02-25 11:16:49,organic,appstore_hero_badge,website,visitor_id_0985be3619751196,"iPhone 7,12.0.1",1.0.0,click,,eed7c600dc1123997388465b5a4a6d89,,in
